Complaint#,Code,Invoice,Seq,Order#,Customer,DT Complaint,Amt Claim,Return,Prod Group,Desc,Qty Claim,Close,Dt Approved,Amt Approved,Plant,CSC,Closing Text,SalesRep,ProdType,CCAR CostCenter,ShipTo,Invoice Amt,Sort Code,TX Code,Confirm To
AM00620,M4,VB60145,A1,BV3A717,PRINTPACK VR2(CONSGT-AMJK)GMI,07/01/2020,3586.38,N,BP,gmi price change 1.343 to .807,6691,*,07/13/2020,3586.38,AMJK,SN,price,CFMS,VA,, PRINTVR22,8986.01,P043,RS,PRINTVR22
AM00620,M4,VB60498,A1,BV3B339,PRINTPACK VR2(CONSGT-AMJK)GMI,07/01/2020,1340,N,BP,gmi price change 1.343 to .807,2500,*,07/13/2020,1340,AMJK,SN,price,CFMS,VA,, PRINTVR22,3357.5,P043,RS,PRINTVR22
AM00620,M4,VB61152,A1,BV5A566,PRINTPACK VR2(CONSGT-AMJK)GMI,07/01/2020,1211.36,N,BP,gmi price change 1.343 to .807,2260,*,07/13/2020,1211.36,AMJK,SN,price,CFMS,VA,, PRINTVR22,3035.18,P043,RS,PRINTVR22
AM00621,T1,VW60913,A1,WV6A757,NATIONAL PAPER & PLASTICS CO.-PAUL CELLA,07/01/2020,101.61,Y,SW,DAMAGED IN TRANSIT - 3 CS REFUSED ,103.68,*,07/09/2020,101.61,AMJK,CSM,"FEDEX, RTN 3 CS SCRAPPED",SWPBS,HCB,, MATERSA14,8128.8,N044,RS,FERGUSA03
AM00622,M0,VW61061,A1,WV6A566,CONTINENTAL PAPER & PLASTICS CORP.,07/01/2020,326.4,N,SW,WRONG PRICE ON P.O. - SHOULD BE $33.34,0,*,07/13/2020,326.4,AMJK,SV,CREDIT PRICE DISCREPANCY ,SWSP,EHB,, ARDAGSI01,10995.2,C815,RS,CONTIOP03
AM00623,M4,VW10670,A1,WV1A449,ATLANTIC TAPE & PKG,07/01/2020,0,Y,SW,LOST  BUSINESS - DIVERTING 1 PALLET TO WESTERN PLASTICS. PO # 47429. ,0,*,07/27/2020,0,AMJK,EV,PAPERWORK FOR DIVERT ONLY - REF TO NEW SO# WV7A444/445/446/447,SWKM,EHR,, ATLANPC05,12895.96,A390,RS,ATLANPC01
AM00623,M4,VW10788,A1,WV1A472,ATLANTIC TAPE & PKG,07/01/2020,0,Y,SW,LOST  BUSINESS - DIVERTING 1 PALLET TO WESTERN PLASTICS. PO # 47429,0,*,07/27/2020,0,AMJK,EV,PAPERWORK FOR DIVERT ONLY - REF TO NEW SO# WV7A444/445/446/447,SWKM,EHR,, ATLANPC05,12428.3,A390,RS,ATLANPC01
AM00623,M4,VW21298,A1,WV2A010,ATLANTIC TAPE & PKG,07/01/2020,0,Y,SW,LOST  BUSINESS - DIVERTING 1 PALLET TO WESTERN PLASTICS. PO # 47429,0,*,07/27/2020,0,AMJK,EV,PAPERWORK FOR DIVERT ONLY - REF TO NEW SO# WV7A444/445/446/447,SWKM,EHR,, ATLANPC05,1272.5,A390,RS,ATLANPC01
AM00623,M4,VW21299,A1,WV2A151,ATLANTIC TAPE & PKG,07/01/2020,0,Y,SW,LOST  BUSINESS - DIVERTING 1 PALLET TO WESTERN PLASTICS. PO # 47429,0,*,07/27/2020,0,AMJK,EV,PAPERWORK FOR DIVERT ONLY - REF TO NEW SO# WV7A444/445/446/447,SWKM,EHR,, ATLANPC05,1272.5,A390,RS,ATLANPC01
AM00624,P1,UBA0974,A2,BU8A922,PRINT PACK,07/06/2020,902.28,N,BP,"AMSC- wood grain appearance- pictures attached. 
claim sent in October but CSR missed registering",876,*,07/14/2020,902.28,AMSC,SN,13-5081 wood grain appearance,CFMS,BRT,, PRINTEL02,39717.82,P043,RS,PRINTEL02
AM00625,M0,VW10539,A1,WV1A411,NATIONAL PAPER & PLASTICS CO.-PAUL CELLA,07/06/2020,11204.11,Y,SW,"LOST BUSINESS - CHARGE 10% RESTOCKING FEE $1511.568, FREIGHT $2400",16794,*,07/23/2020,11204.11,AMJK,CSM,"RTN 432-G, DEDUCTED 10% RESTOCKING FEE $1511.568, FREIGHT $2400",SWMZ,HCB,, SHIPPKA11,16795.2,N044,RS,HPPROIN02
AM00626,P1,UB81196,A1,BU7A271,3M MANAUS IND PROD QUIM LTDA,07/07/2020,11841,N,BP,KT25 ovalized core. How to reduce speeds,0,D,07/27/2020,0,AMJK,YM,YAFC-BHWPNK DENIED,CFDP,KT,, EXPEDHU01,21984.44,M208,ES,3MMANMA01
AM00627,R1,VB60615,A1,BV3A121,TRANSCENDIA,07/07/2020,22412.55,N,BP,"Transcendia June 2020 Rebate
All Films 
Total lbs: 373,542.44 lb. 
Rebate: $0.06/lb. 
Total rebate: $22,412.55",373542.44,*,07/13/2020,22412.55,AMJK,PV,June 2020 rebate,CFJM,CL,, TRANSFP02,14642.09,T025,RS,TRANSFP02
AM00628,P1,VB40581,A1,BV4A091,"BELMARK, INC.",07/07/2020,14767.39,N,BP,Belmark switched films to DWS30 and asked if we could take back the WA30 they could not use. Revere agreed to they wanted material and Belmark shipped it directly to them. We will do divert once material is received by Revere. ,9911,*,07/20/2020,14944.7,AMJK,AM,WA30 material resold to Revere,CFGT,WA,, BELMAGB01,25592.24,B075,RS,BELMADP01
AM00629,P1,VB60935,A1,BV5A658,PRINTPACK METALLIZING - FRITO,07/07/2020,128.35,N,BP,AMSC - damaged roll (2 rolls S0000103800/801)  85 lbs waste,85,*,07/14/2020,128.35,AMSC,DB,33-50998 damage,CFMS,NWF,, PRINTVR39,50134.78,P043,RS,PRINTVR39
AM00630,P1,VB61275,A1,BV5A662,PRINTPACK METALLIZING - FRITO,07/07/2020,172.14,N,BP,"AMSC - NWF arrived damaged - removed waste of 114 lbs from two rolls:
S000104043/075",114,*,07/14/2020,172.14,AMSC,DB,33-51001 damage,CFMS,NWF,, PRINTVR39,28750.62,P043,RS,PRINTVR39
AM00631,M4,VD50002,A1,DV4A041,INDUSTRIAS DE PLASTICOS SA DE CV,07/07/2020,56.96,N,CT,UNIT & CURRENCY ROUNDING ISSUE - $56.96,0,*,07/13/2020,56.96,AMJK,BO,CREDIT ,CTJO,WL,, INPLATE01,60060,U00E,RS,VERITSL0D
AM00631,M4,VD50881,A2,DV4A042,INDUSTRIAS DE PLASTICOS SA DE CV,07/08/2020,52.07,N,CT,UNIT & CURRENCY ROUNDING ISSUE - $52.07,0,*,07/13/2020,52.07,AMJK,BO,CREDIT ,CTJO,WL,, INPLATE01,54901.99,U00D,RS,VERITSL0C
AM00634,R1,VB60085,A1,BV4A384,PRINTPACK VR2(CONSGT-AMSC)GMI,07/07/2020,11010.96,N,BP,"PPK VR2 Consignment Storage Allowance - June 2020
CWS, VA and MTF
Total lbs: 1,101,095.72 lb. 
Credit: $0.01/lb. 
Total credit: $11,010.96",1101095.72,*,07/13/2020,11010.96,AMSC,SN,June 2020 consignment storage rebate,CFMS,CWS,, PRINTVR25,42368.2,P043,RS,PRINTVR24
AM00635,P1,VB61179,A1,BV4A737,PRINT PACK,07/07/2020,1959.11,N,BP,AMJK- VA30 baggy edges roll #7001072805/2845,1901,*,07/16/2020,1959.11,AMJK,SN,13-5155 baggy,CFMS,VA,, PRINTEL02,2905.2,P043,RS,PRINTEL02
AM00636,R1,VD10086,A1,DUCA011,WOODSTREAM CORP.,07/07/2020,8480.21,N,CT,"2019 July - 2020 June, shipment 1,696,041 lbs at $0.005/lb",0,*,07/09/2020,8480.21,AMJK,BO,"2019 July - 2020 June, shipment 1,696,041 lbs at $0.005/lb	",KH,,, WOODSKN01,34008.24,B00H,RS,BUNZLBU06
AM00637,M4,VB62084,A1,BV3A974,PRINTPACK INC.,07/08/2020,3994.43,Y,BP,Overproduced 4 pallets for order that Printpack can not accept now. They were shipped anyway and we need to return back to plant to apply to other orders,4263,*,07/20/2020,3994.43,AMSC,SN,18-3447 return to plant,CFMS,BRT,, PRINTHE04,8318.69,P043,RS,PRINTHE01
AM00638,R1,VB61924,A1,BV3A841,TRANSCONTINENTAL MULTIFILM INC.,07/08/2020,32093.72,N,BP,"TC/Transcontinental Packaging Rebate: Q2 2020
Total lbs shipped: 1,604,686 lb. 
Rebate rate: $0.02
Total Rebate: $32,093.72",1604686,*,07/13/2020,32093.72,AMJK,AM,Q2 2020 rebate,CFGF,CE,, MULTIEL01,33895.17,M206,RS,TRANSEL08
AM00639,M3,VB70384,A1,BV6A593,"GOLDEN DYNAMIC,INC",07/08/2020,7.36,N,BP,"Invoice quantity was 37502 lbs, but packing list shipped quantity was 37494 lbs.
Customer is seeking credit for the the discrepancy.",8,*,07/13/2020,7.36,AMJK,LA,weight wrong on invoice by 8 lbs,HQLA,CL,, ATLAPCO07,34501.84,D230,RS,GOLDEGA02
AM00640,DE,VW70207,A1,WV6A997,RENEWABLE SOLUTIONS,07/08/2020,930,N,SW,"END USER CLOSED W/O NOTIFICATION, CHARGE FOR RE-DELIVERY FEE AND STORAGE FEE.

JEFF, STEVE NEGOTIATING W/ CUST. 8/26",0,*,09/25/2020,0,AMJK,CY,PAPERWORL FOR RE-DELIVERY ONLY,SWJD,EPB,, KRIERRL01,11552,R338,RS,RENEWMF03
AM00641,P1,VB40043,A1,BV2A701,TRANSCENDIA,07/08/2020,392.45,N,BP,"There are imperfections in the rolls.  Please see video below of the film showing dots imbedded in the material.
Transendia Lot #:  2004687947
Inteplast Lot Reference #:  0004216885   
CORRECTIVE ACTION REPORT REQUIRED",370,*,08/04/2020,392.45,AMJK,PV,075ABD dots in film scrap,CFJM,BA,, TRANSGR03,9238.27,T025,RS,TRANSGR03
AM00642,R1,VB61798,A1,BV3A358,FORT DEARBORN COMPANY,07/08/2020,6583,N,BP,"Fort Dearborn Concession Rebate - June 2020
Payment of $6583.00 per month due to Fort Dearborn as per Concession ",0,*,07/13/2020,6583,AMJK,KS,June 2020 concession rebate,CFDP,PL,, FORTDBG01,9921,F255,RS,FORTDBG01
AM00643,M4,VD61071,A1,DV6A080,PREMIER SPECIALTY PRODUCTS INC.,07/08/2020,293.25,N,CT,"PRICE DISPUTE - $293.25 FOR TRUCKLOAD ORDER
",0,*,07/13/2020,293.25,AMJK,BO,CREDIT PRICE DISCREPANCY,KH,NL,, PSPINSF01,21505,P00E,RS,PRINCWI0A
AM00644,M4,UWC0952,A1,WUBA528,BUNZL WEST BOYLSTON,07/08/2020,300,N,SW,LATE DELIVERY CHARGE - $300,0,*,07/23/2020,300,AMJK,MN,CREDIT,PFSS,,, BUNZLWB01,13513.6,B036,RS,BUNZLWB02
AM00645,M3,VW40421,A1,WV3A319,WESTERN PLASTICS - (GA),07/08/2020,225.79,N,SW,PRICE DISPUTE - $225.79,0,*,08/04/2020,225.79,AMJK,MN,CREDIT FOR PRICE DISCREPANCY,8SW,EHB,, WESTECA02,4608,W051,RS,WESTECA03
AM00646,S1,VW50872,A1,WV5A376,WESTERN PLASTICS - (CA),07/08/2020,0,N,SW,"LOADING ERROR - SHIPPED 1 EXTRA PALLET # 0900100180 (ELB0451977000W051-50)

PAPERWORK TO RETURN THE MATERIAL",1,*,07/23/2020,0,AMJK,MN,PAPERWORK TO RETURN THE 1 EXTRA PLT ONLY,8SW,,, WESTETE01,15806.4,W041,RS,WESTETE01
AM00647,R1,VB51309,A1,BV2A147,OVERWRAPS PACKAGING L.P.,07/09/2020,12374.2,N,BP,"Snyder's Lance Q2 2020 Rebate
VAB30 Total lbs: 123,742
Rebate: $0.10/lb. 
Total rebate: $12,374.20",123742,*,07/13/2020,12374.2,AMJK,GO,Q2 2020 Snyders Lance rebate,CFDP,VAB,, OVERWDA02,66936.15,O006,RS,OVERWDA02
AM00648,P1,VB70036,A1,BV2A081,"BEMIS COMPANY,INC",07/10/2020,0,Y,BP,AMSC  SP10- operators complaining that almost every mill splice is breaking. see attached claim and pictures. need root cause and corrective action,0,*,08/04/2020,0,AMSC,GO,200507595,CFGT,SP,, BEMISJO02,51511.49,C035,RS,BEMISNE01
AM00649,M3,UB81486,A2,BU8A280,CONSOLIDATED PKG. GROUP LLC,07/10/2020,196.63,N,BP,pricing issue from August 2019. Claim was denied but we can not get consolidated pkg to pay back invoice. This was a penny difference that occurred at month price flip,0,*,07/13/2020,196.63,AMJK,DB,price,CFGF,CL,, CONSORP07,18679.85,C827,RS,CONSORP07
AM00650,M0,VW40634,A1,WV4A372,SYSCO FOODS OF CENTRAL FL,07/10/2020,1537.42,N,SW,UNPAID TAX - $1537.42,0,D,07/23/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOOC03,25190.14,SW14,RS,SYSCOOC03
AM00651,M0,VW41019,A1,WV4A625,SYSCO BARABOO LLC.,07/10/2020,727.58,N,SW,UNPAID TAX - $727.58,0,D,07/23/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOBA04,13956.38,SW08,RS,SYSCOBA04
AM00652,M0,VW50090,A1,WV4A650,SYSCO GULF COAST 164,07/10/2020,2247.01,N,SW,UNPAID TAX - $2247.01,0,D,07/23/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOGE04,25899.73,SW65,RS,SYSCOGE04
AM00653,M0,VW50513,A1,WV5A432,SYSCO HOUSTON,07/10/2020,2653.81,N,SW,UNPAID TAX - $2653.81,0,D,07/23/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOHO08,34821.21,SW06,RS,SYSCOHO08
AM00653,M0,VW50513,A2,WV5A432,SYSCO HOUSTON,07/10/2020,321.67,N,SW,UNEARNED DISCOUNT - $321.67,0,D,07/23/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOHO08,34821.21,SW06,RS,SYSCOHO08
AM00654,M0,VW50673,A1,WV5A588,SYSCO BALTIMORE LLC 012,07/10/2020,1071.91,N,SW,UNPAID TAX - $1071.91,0,D,07/23/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOJE04,18937.03,SW19,RS,SYSCOJE04
AM00654,M0,VW50673,A2,WV5A588,SYSCO BALTIMORE LLC 012,07/10/2020,178.65,N,SW,UNEARNED DISCOUNT - $178.65,0,D,07/23/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOJE04,18937.03,SW19,RS,SYSCOJE04
AM00656,T1,VW70064,A1,WV6A898,MID VALLEY PACKAGING & SUPPLY CO.,07/10/2020,472.32,N,SW,DAMAGED IN TRANSIT - 16 RL,576,*,07/23/2020,472.32,AMAZ,CSM,"SAIA, SCRAP IN FIELD 16 RL",SWMD,EPB,, MIDVAFO01,4723.2,M676,RS,MIDVAFO01
AM00657,P1,VB70207,A1,BV6A009,C-P FLEXIBLE PACKAGING,07/13/2020,719.14,N,BP,AMJK- VA22 baggy film 908 lbs,908,*,08/04/2020,719.14,AMJK,AM,053-20 baggy scrap,CFLD,VA,, CPFLEYO02,3499.61,C047,RS,CPFLEYO01
AM00658,M3,VB70090,A1,BV5A208,NAVIS INDUSTRIES,07/14/2020,44.8,N,BP,Aged inventory that should have shipped with July's pricing of $.795. ,4480,*,07/23/2020,44.8,AMJK,AM,price,CFJM,CL,, NAVISEL01,3606.4,NA54,RS,NAVISEL01
AM00659,P1,VB70692,A1,BV4B094,C-P FLEXIBLE PACKAGING,07/14/2020,655.46,N,BP,"AMJK- ZWP18 - scratches/lines (not wrinkles) roll #0004245110
sample of defect be sent to Donna Durio",603,*,08/31/2020,655.46,AMJK,AM,058-20 scratches,CFLD,ZWP,, CPFLEYO02,1842.47,C047,RS,CPFLEYO01
AM00660,P1,VW50360,A1,WV5A302,VALOR PACKAGING,07/15/2020,0,Y,SW,"BLOCKING - QTY TBD, 3RD ATTEMPT PICK UP 8/21, 8/14, 7/30
",0,*,09/25/2020,0,AMJK,EV,RE-OPEN WHEN CUSTOMER IS READY ,SWKM,EUB,, VALORBI02,12800,V161,RS,VALORBI02
AM00661,P1,UBC1454,A1,BUBB035,TRANSCENDIA,07/16/2020,1274.65,N,BP,BA40 -  loose middle /soft spot   ,1325,*,08/04/2020,1274.65,AMJK,PV,0739E7 loose in middle scrap,CFJM,BA,, TRANSRC02,10665.69,T025,RS,TRANSRC02
AM00662,P1,VB70702,A1,BV5A524,C-P FLEXIBLE PACKAGING,07/16/2020,230.47,N,BP,VA18 - baggy roll #0061101984,291,*,08/04/2020,230.47,AMJK,AM,90724 baggy scrap,CFLD,VA,, CPFLEBR01,14044.28,C047,RS,CPFLEYO01
AM00663,P1,VB62053,A1,BV5A685,C-P FLEXIBLE PACKAGING,07/16/2020,839.26,N,BP,AMSC - VA15 baggy film #0061800655,1021,*,09/01/2020,839.26,AMSC,AM,90725 BAGGY,CFLD,VA,, CPFLEYO02,15993.66,C047,RS,CPFLEYO01
AM00664,M0,VW40681,A1,WV4A201,SYSCO SAN FRANCISCO,07/16/2020,2437.78,N,SW,UNPAID TAX - $2437.78,0,D,07/27/2020,0,AMAZ,JZU,DENY,SWSP,,, SYSCOFR06,28792.18,SW40,RS,SYSCOFR06
AM00665,P1,VW61042,A1,WV6A821,"MLR PACKAGING, INC",07/17/2020,873.19,Y,SW,"BLOCKING - 29 RL, ETA 8/21",1039.76,*,08/28/2020,873.19,AMJK,JZU,RTN 29 RL SCRAPPED,SWDP,EHB,, MLRPAFU01,25583.16,M646,RS,MLRPAFU01
AM00666,P1,VB62053,A2,BV5A685,C-P FLEXIBLE PACKAGING,07/20/2020,293.79,N,BP,VA15 baggy - #0061800658 (lolita roll on claim AM00662),351,*,09/01/2020,293.79,AMSC,AM,#90724 BAGGY,CFLD,VA,, CPFLEYO02,15993.66,C047,RS,CPFLEYO01
AM00667,S7,VB70575,A1,BV5A911,PAK WEST,07/20/2020,110.22,N,BP,rolls damaged - 0074700019/22,110,*,08/31/2020,110.22,AMJK,SN,rolls damaged,CFDH,BA,, PAKWESA04,21452.82,PB78,RS,PAKWESA04
AM00668,S2,VB70986,A1,BV5A794,"SHURTAPE TECHNOLOGIES, LLC",07/20/2020,1124.28,Y,BP,pallet S000104855 did not ship because it was damaged and pulled from truck. need sales return to credit customer,1388,*,07/20/2020,1124.28,AMSC,KS,pallet not shipped,CFTG,TT,, SHURTHU05,27979.02,S321,RS,SHURTHI07
AM00669,S1,VA70007,A1,YV6A023,FELPLAST INC.,07/20/2020,62.7,N,YA,truck was overweight so had to take off 1045 lbs,1045,*,07/22/2020,62.7,AMJK,AH,1045 lbs taken off truck due to weight,8OC,SC,, FELPLDA01,2368.8,F390,RS,FELPLDA01
AM00670,DE,VB61156,A1,BV5A916,PRINTPACK METALLIZING - FRITO,07/20/2020,5552.05,N,BP,"NWF18 material used for Stripe in June = 39,103 lbs
Need to issue a debit for the price  difference between $1.565/lb and $1.74/lb = $0.175/lb",31726,*,07/22/2020,5552.05,AMSC,DB,debit for stripe June 2020,CFMS,NWF,, PRINTVR39,49651.19,P043,RS,PRINTVR39
AM00671,S1,VW70614,A1,WV7A298,WHITTCO INDUSTRIAL SUPPLIES,07/20/2020,774.24,Y,SW,"LOADING ERROR - BILLED, BUT DID NOT SHIP - #4600028803",578.11,*,07/28/2020,774.24,AMJK,CSM,RTN 48 CS BACK TO FG,SWPB,PSB,, WHITTCA01,7742.4,W222,RS,WHITTMC02
AM00672,M5,VB50904,A2,BV4A057,GRANWELL PRODUCTS INC.,07/20/2020,285.64,N,BP,This customer always picked up their own with $0.03/lb freight allowance. System charged this amount by error when we supposed to credit customer this amount.  ,0,*,07/22/2020,285.64,AMJK,LA,surcharge credited back,HQLA,,, IIMAKAM01,30684.53,G001,RS,GRANWWC01
AM00673,M4,VW20676,A1,WV1B012,CROWN PACKAGING CORP.,07/30/2020,1626.24,Y,SW,TEARING - 40 RL,2112,*,08/18/2020,1626.24,AMJK,MN,RTN 40 ROLLS SCRAPPED ,SWMN,EPB,, CROWNHA01,19890.64,C150,RS,CROWNCH02
AM00674,M0,VW60087,A1,WV5A573,TEAM EAGLE PACKAGING SYSTEMS,07/21/2020,2234.88,Y,SW,LOST BUSINESS - 10% RESTOCKING FEE ONLY ,2560,*,08/13/2020,2234.88,AMJK,CSM,"RTN 40-G, DEDUCTED 10% RESTOCKING FEE $248.32",SWMZ,ETK,, TEAMEYO01,3724.8,T619,RS,TEAMEYO01
AM00675,M6,VW50534,A1,WUCA019,H.E.BAUMRUCKER,07/21/2020,102.01,N,SW,PRICE ADJUSTMENT - $102.01,0,*,07/27/2020,102.01,AMJK,CSM,CREDIT FOR PRICE DISCREPANCY ,SWMZ,EHB,, HEBAUIT01,4276.48,H085,RS,HEBAUIT01
AM00675,M6,VW50535,A1,WUCA917,H.E.BAUMRUCKER,07/21/2020,25.35,N,SW,PRICE ADJUSTMENT - $25.32,0,*,07/27/2020,25.34,AMJK,CSM,CREDIT FOR PRICE DISCREPANCY ,SWMZ,EHB,, HEBAUIT01,2215.36,H085,RS,HEBAUIT01
AM00675,M6,VW50925,A1,WUCA019,H.E.BAUMRUCKER,07/21/2020,204.03,N,SW,PRICE ADJUSTMENT - $204.03,0,*,07/27/2020,204.03,AMJK,CSM,CREDIT FOR PRICE DISCREPANCY ,SWMZ,EHB,, HEBAUIT01,8552.96,H085,RS,HEBAUIT01
AM00675,M6,VW60990,A1,WV1A040,H.E.BAUMRUCKER,07/21/2020,255.03,N,SW,PRICE ADJUSTMENT - $255.03,0,*,07/27/2020,255.03,AMJK,CSM,CREDIT FOR PRICE DISCREPANCY ,SWMZ,EHB,, HEBAUIT01,10691.2,H085,RS,HEBAUIT01
AM00676,M5,UW90788,A1,WU9A516,ASSOCIATED PACKAGING INC,07/22/2020,94.68,N,SW,SAMPLE - 3 RL,106.35,*,07/27/2020,94.68,AMAZ,EV,CREDIT SAMPLE ,SWCK,EHB,, ASAPLSL01,10258.88,AB70,RS,ASSOCSL08
AM00677,P1,VB70957,A1,BV6A684,AVERY DENNISON,08/06/2020,36702.71,Y,BP,wrong cores used,42333,*,09/25/2020,3323.21,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,36702.71,A455,RS,AVERYME09
AM00677,P1,VB70958,A1,BV7A357,AVERY DENNISON,08/12/2020,0,Y,BP,wrong cores used,0,*,09/25/2020,16688.01,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,23367.38,A455,RS,AVERYME09
AM00677,P1,VB71125,A1,BV7A468,AVERY DENNISON,07/23/2020,36818.89,Y,BP,Wrong cores used - 31 rolls being sent back,42467,*,09/25/2020,36818.88,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,36818.89,A455,RS,AVERYME09
AM00677,P1,VB71125,A2,BV7A468,AVERY DENNISON,08/12/2020,0,Y,BP,wrong cores,0,*,09/25/2020,0,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,36818.89,A455,RS,AVERYME09
AM00677,P1,VB71132,A1,BV7A467,AVERY DENNISON,08/06/2020,36599.54,Y,BP,Wrong core used.,42214,*,09/25/2020,26625.57,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,36599.54,A455,RS,AVERYME09
AM00677,P1,VB71132,A2,BV7A467,AVERY DENNISON,08/06/2020,0,Y,BP,wrong cores used,0,*,09/25/2020,3360.49,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,36599.54,A455,RS,AVERYME09
AM00677,P1,VB71132,A3,BV7A467,AVERY DENNISON,08/12/2020,0,Y,BP,wrong cores used,0,*,09/25/2020,6613.47,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,36599.54,A455,RS,AVERYME09
AM00677,P1,VB71133,A1,BV6A684,AVERY DENNISON,08/06/2020,36872.64,Y,BP,Wrong cores.,42529,*,09/25/2020,3353.55,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,36872.64,A455,RS,AVERYME09
AM00677,P1,VB71133,A2,BV6A684,AVERY DENNISON,08/12/2020,0,Y,BP,wrong cores,0,*,09/25/2020,6681.1,AMSC,AH,AD-20-02374,CFTO,BNY,, AVERYME09,36872.64,A455,RS,AVERYME09
AM00678,P1,VB60920,A1,BV3A323,TRANSCENDIA,07/23/2020,619.86,N,BP,"Crease in roll of 66"" 100ga BOPP SP25B  and cannot be used. See Picture below  ",676,*,07/30/2020,619.86,AMJK,PV,078E31 crease in roll scrap,CFJM,SP,, TRANSFP02,7535.93,T025,RS,TRANSFP02
AM00679,R1,VB61031,A1,BV3A779,SONOCO FPD,07/23/2020,83474,N,BP,"Unilever Rebate - Q2 2020
CQW25 and CL30 thru Sonoco
Total lbs: 417,370 lb. 
Rebate: $0.20/lb. for CL30
Total rebate: $83,474.",417370,*,07/30/2020,83474,AMJK,CJ,Q2 2020 rebate,CFDP,CL,, SONOCMO05,38046.14,SC31,RS,SONOCHA17
AM00680,M3,VB50239,A2,BV4A117,LALLY PAK,07/23/2020,743.92,N,BP,shipped during price change (same as VA00197) need to put on AM claim,0,*,07/29/2020,743.92,AMJK,DB,price,CFGF,HM,, LALLYHI01,43147.36,L093,RS,LALLYHI02
AM00680,M3,VB50373,A2,BV4A117,LALLY PAK,07/23/2020,267.86,N,BP,shipped during price change (same VA00197) needed to put in AM claim,0,*,07/29/2020,267.86,AMJK,DB,price,CFGF,HM,, LALLYHI01,41338.92,L093,RS,LALLYHI02
AM00680,M3,VB50373,A3,BV4A117,LALLY PAK,07/29/2020,444.88,N,BP,shipped during price change (same as VA00197) also A2 on this invoice,0,*,07/29/2020,444.88,AMJK,DB,price,CFGF,HM,, LALLYHI01,41338.92,L093,RS,LALLYHI02
AM00681,M1,VW70748,A1,WV7A236,NICHOLS PAPER-MEIJER,07/23/2020,1305.6,Y,SW,"KEY IN ERROR - WRONG ITEM, SHOULD BE ETY, NOT ETR",1280,*,08/13/2020,1305.6,AMJK,CSM,RTN 40 RL BACK TO FG,SWMZ,ETR,, NICHOBG01,1305.6,N297,RS,NICHOBH01
AM00682,DE,VW70615,A1,WV7A304,"HUGO'S INDUSTRIAL SUPPLY, INC",07/23/2020,250,N,SW,DETENTION CHARGE $250 TO HUGO,0,*,07/28/2020,250,AMJK,CSM,DEBIT FOR DETENTION CHARGE,SWPB,PSB,, AMAZOJE03,19756.8,H263,RS,HUGOSIN08
AM00682,DE,VW70619,A1,WV7A328,"HUGO'S INDUSTRIAL SUPPLY, INC",07/23/2020,150,N,SW,DETENTION CHARGE $150 TO HUGO,0,*,07/28/2020,150,AMJK,CSM,DEBIT FOR DETENTION CHARGE,SWPB,PSB,, AMAZOJE03,19756.8,H263,RS,HUGOSIN08
AM00683,P1,VB60269,A1,BV3A499,OVERWRAPS,07/24/2020,324.4,N,BP,"Baggy film								
roll : 0004223969		",267,*,08/04/2020,324.41,AMJK,GO,AmTopp38 baggy scrap,CFDP,HD,, OVERWDA01,5485.83,O006,RS,OVERWDA01
AM00684,DE,VW70934,A1,WV7A476,"HUGO'S INDUSTRIAL SUPPLY, INC",07/24/2020,250,N,SW,LAYOVER FEE - $250,0,*,07/28/2020,250,AMJK,CSM,DEBIT FOR LAYOVER FEE,SWPB,PSB,, AMAZOTH01,19756.8,H263,RS,HUGOSIN08
AM00685,M0,VW50368,A1,WV5A301,SYSCO INTERMOUNTAIN 005,07/24/2020,2083.65,N,SW,UNPAID TAX - $2083.65,0,D,07/28/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOWJ09,30823.65,SW62,RS,SYSCOWJ09
AM00686,M0,VW60907,A1,WV6A716,PAK WEST PAPER & PACKAGING,07/24/2020,400,N,SW,WRONG PRICE ON P.O. - SHOULD BE $27.12/ROLL,0,*,07/28/2020,400,AMAZ,JZU,CREDIT ,SWMD,EPB,, BELLCPH01,7309.54,P742,RS,PAKWESA01
AM00687,M5,VB61380,A1,BV4A134,AMERICAN PACKAGING CORP.,07/25/2020,2694.87,N,BP,Discount charge for Citibank payment.,0,*,07/30/2020,2694.87,AMJK,YM,discount charge citibank payment,CFGF,,, AMERICH55 AMERISC01 BADGEFR02,3963.17,A050,RS,AMERISC01
